Time,TaskID,GNBID,Window,Coverage,BatchType,InputDataKB,OutputDataKB,MaxLatency,ComputationMI,WaitTime,ExecTime,NetTime,TotalTime,Status,PDCWaitingTime,SuccessFlag
18.0192,29632,5,Window_18.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0959,S,0.0093,1
18.0192,29633,2,Window_18.000,3/5,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.1006,S,0.0150,1
18.0192,29642,1,Window_18.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0947,S,0.0105,1
18.0192,29643,4,Window_18.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0835,S,0.0076,1
19.0192,30711,3,Window_19.000,3/4,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0905,S,0.0150,1
19.0192,30725,6,Window_19.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0981,S,0.0134,1
19.0192,30739,5,Window_19.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.1011,S,0.0139,1
19.0192,30730,2,Window_19.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0947,S,0.0128,1
19.0192,30734,1,Window_19.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0945,S,0.0141,1
19.0192,30735,4,Window_19.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0915,S,0.0098,1
20.0192,31809,3,Window_20.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0884,S,0.0097,1
20.0192,31828,6,Window_20.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0907,S,0.0088,1
20.0192,31804,5,Window_20.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0986,S,0.0136,1
20.0192,31805,2,Window_20.000,3/5,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0868,S,0.0150,1
20.0192,31822,1,Window_20.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0924,S,0.0069,1
20.0192,31823,4,Window_20.000,3/4,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0896,S,0.0150,1
21.0192,32899,3,Window_21.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0876,S,0.0044,1
21.0192,32898,6,Window_21.000,3/6,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0846,S,0.0150,1
21.0192,32907,5,Window_21.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0972,S,0.0059,1
21.0192,32908,2,Window_21.000,4/5,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0905,S,0.0150,1
21.0192,32906,1,Window_21.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0966,S,0.0150,1
21.0192,32920,4,Window_21.000,3/4,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0955,S,0.0150,1
22.0192,33989,3,Window_22.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0947,S,0.0079,1
22.0192,33983,6,Window_22.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0959,S,0.0127,1
22.0192,33997,5,Window_22.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0917,S,0.0120,1
22.0192,34000,2,Window_22.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0903,S,0.0100,1
22.0192,33996,1,Window_22.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0899,S,0.0083,1
22.0192,34005,4,Window_22.000,2/4,TIMEOUT,4.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0897,S,0.0150,1
23.0192,35072,3,Window_23.000,3/4,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0955,S,0.0150,1
23.0192,35078,6,Window_23.000,4/6,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0950,S,0.0150,1
23.0192,35082,5,Window_23.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0889,S,0.0042,1
23.0192,35083,2,Window_23.000,1/5,TIMEOUT,2.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0916,S,0.0150,1
23.0192,35086,1,Window_23.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0941,S,0.0150,1
23.0192,35095,4,Window_23.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0921,S,0.0040,1
24.0192,36169,3,Window_24.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0950,S,0.0046,1
