Time,PmuID,PmuCoordinates,DataSize,GNB_Target,Path,HopSum,Status
105.3333,1,"(367.2,901.1)",2.00,GNB_3,"PMU -> GNB_3 (0.0107s, 165.6m) -> TELCO (0.0351s, 500.0m) -> TSO (0.0729s, 1415.6m)",0.1187,OK
105.3333,2,"(700.5,968.9)",2.00,GNB_3,"PMU -> GNB_3 (0.0000s, 202.9m) -> TELCO (0.0366s, 500.0m) -> TSO (0.0759s, 1415.6m)",0.1124,OK
105.3333,3,"(1700.5,1964.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0104s, 506.0m) -> TELCO (0.0371s, 707.1m) -> TSO (0.0729s, 1415.6m)",0.1204,OK
105.3333,4,"(700.5,1633.2)",2.00,GNB_5,"PMU -> GNB_5 (0.0120s, 240.8m) -> TELCO (0.0428s, 707.1m) -> TSO (0.0713s, 1415.6m)",0.1261,OK
105.3333,5,"(1033.7,372.4)",2.00,GNB_2,"PMU -> GNB_2 (0.0140s, 483.4m) -> TELCO (0.0356s, 707.1m) -> TSO (0.0580s, 1415.6m)",0.1077,OK
105.3333,6,"(1700.2,440.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0068s, 209.0m) -> TELCO (0.0310s, 707.1m) -> TSO (0.0750s, 1415.6m)",0.1129,OK
105.3333,7,"(700.4,636.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0069s, 242.7m) -> TELCO (0.0318s, 707.1m) -> TSO (0.0715s, 1415.6m)",0.1102,OK
105.3333,8,"(1700.3,1504.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0059s, 200.4m) -> TELCO (0.0411s, 707.1m) -> TSO (0.0820s, 1415.6m)",0.1290,OK
105.3333,9,"(33.6,1043.7)",2.00,GNB_3,"PMU -> GNB_3 (0.0176s, 468.4m) -> TELCO (0.0366s, 500.0m) -> TSO (0.0606s, 1415.6m)",0.1147,OK
105.3333,10,"(700.2,311.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0061s, 275.0m) -> TELCO (0.0357s, 707.1m) -> TSO (0.0689s, 1415.6m)",0.1107,OK
105.3333,11,"(367.0,1707.8)",2.00,GNB_5,"PMU -> GNB_5 (0.0188s, 246.7m) -> TELCO (0.0400s, 707.1m) -> TSO (0.0788s, 1415.6m)",0.1377,OK
105.3333,12,"(33.6,1775.4)",2.00,GNB_5,"PMU -> GNB_5 (0.0195s, 541.6m) -> TELCO (0.0398s, 707.1m) -> TSO (0.0655s, 1415.6m)",0.1247,OK
105.3333,13,"(1366.8,114.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0105s, 407.4m) -> TELCO (0.0394s, 707.1m) -> TSO (0.0731s, 1415.6m)",0.1230,OK
105.3333,14,"(33.4,182.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0085s, 564.2m) -> TELCO (0.0388s, 707.1m) -> TSO (0.0688s, 1415.6m)",0.1160,OK
105.3333,15,"(1366.9,1579.3)",2.00,GNB_6,"PMU -> GNB_6 (0.0023s, 155.0m) -> TELCO (0.0411s, 707.1m) -> TSO (0.0695s, 1415.6m)",0.1128,OK
105.3333,16,"(366.8,447.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0047s, 143.3m) -> TELCO (0.0347s, 707.1m) -> TSO (0.0867s, 1415.6m)",0.1261,OK
105.3333,17,"(367.6,1416.0)",2.00,GNB_5,"PMU -> GNB_5 (0.0165s, 156.7m) -> TELCO (0.0390s, 707.1m) -> TSO (0.0877s, 1415.6m)",0.1432,OK
105.3333,18,"(1700.8,283.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0000s, 295.0m) -> TELCO (0.0397s, 707.1m) -> TSO (0.0715s, 1415.6m)",0.1112,OK
105.3333,19,"(1034.4,1680.2)",2.00,GNB_6,"PMU -> GNB_6 (0.0089s, 499.3m) -> TELCO (0.0351s, 707.1m) -> TSO (0.0679s, 1415.6m)",0.1119,OK
105.3333,0,"(1367.7,548.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0053s, 140.8m) -> TELCO (0.0354s, 707.1m) -> TSO (0.0756s, 1415.6m)",0.1163,OK
105.3333,1,"(1367.5,1687.1)",2.00,GNB_6,"PMU -> GNB_6 (0.0078s, 229.3m) -> TELCO (0.0386s, 707.1m) -> TSO (0.0840s, 1415.6m)",0.1304,OK
105.3333,2,"(34.2,555.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0036s, 469.1m) -> TELCO (0.0364s, 707.1m) -> TSO (0.0742s, 1415.6m)",0.1141,OK
105.3333,3,"(1034.2,751.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0200s, 527.8m) -> TELCO (0.0363s, 500.0m) -> TSO (0.0628s, 1415.6m)",0.1191,OK
105.3333,4,"(367.6,19.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0113s, 498.4m) -> TELCO (0.0391s, 707.1m) -> TSO (0.0695s, 1415.6m)",0.1199,OK
105.3333,5,"(1034.1,1158.6)",2.00,GNB_4,"PMU -> GNB_4 (0.0052s, 492.2m) -> TELCO (0.0340s, 500.0m) -> TSO (0.0626s, 1415.6m)",0.1017,OK
105.3333,6,"(700.7,1226.4)",2.00,GNB_3,"PMU -> GNB_3 (0.0152s, 302.6m) -> TELCO (0.0323s, 500.0m) -> TSO (0.0749s, 1415.6m)",0.1224,OK
105.3333,7,"(1700.7,1023.0)",2.00,GNB_4,"PMU -> GNB_4 (0.0000s, 202.0m) -> TELCO (0.0355s, 500.0m) -> TSO (0.0833s, 1415.6m)",0.1188,OK
105.3333,8,"(1034.1,1490.8)",2.00,GNB_6,"PMU -> GNB_6 (0.0091s, 466.0m) -> TELCO (0.0407s, 707.1m) -> TSO (0.0784s, 1415.6m)",0.1282,OK
105.3333,9,"(33.9,1429.9)",2.00,GNB_5,"PMU -> GNB_5 (0.0148s, 471.3m) -> TELCO (0.0312s, 707.1m) -> TSO (0.0738s, 1415.6m)",0.1197,OK
105.3333,10,"(1367.3,1097.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0161s, 164.8m) -> TELCO (0.0380s, 500.0m) -> TSO (0.0767s, 1415.6m)",0.1308,OK
105.6667,11,"(367.2,901.1)",2.00,GNB_3,"PMU -> GNB_3 (0.0042s, 165.6m) -> TELCO (0.0358s, 500.0m) -> TSO (0.0684s, 1415.6m)",0.1083,OK
105.6667,12,"(700.5,968.9)",2.00,GNB_3,"PMU -> GNB_3 (0.0047s, 202.9m) -> TELCO (0.0344s, 500.0m) -> TSO (0.0673s, 1415.6m)",0.1064,OK
105.6667,13,"(1700.5,1964.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0066s, 506.0m) -> TELCO (0.0354s, 707.1m) -> TSO (0.0653s, 1415.6m)",0.1073,OK
105.6667,14,"(700.5,1633.2)",2.00,GNB_5,"PMU -> GNB_5 (0.0086s, 240.8m) -> TELCO (0.0360s, 707.1m) -> TSO (0.0757s, 1415.6m)",0.1203,OK
105.6667,15,"(1033.7,372.4)",2.00,GNB_2,"PMU -> GNB_2 (0.0116s, 483.4m) -> TELCO (0.0379s, 707.1m) -> TSO (0.0644s, 1415.6m)",0.1140,OK
105.6667,16,"(1700.2,440.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0073s, 209.0m) -> TELCO (0.0364s, 707.1m) -> TSO (0.0724s, 1415.6m)",0.1161,OK
105.6667,17,"(700.4,636.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0082s, 242.7m) -> TELCO (0.0396s, 707.1m) -> TSO (0.0783s, 1415.6m)",0.1261,OK
105.6667,18,"(1700.3,1504.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0148s, 200.4m) -> TELCO (0.0422s, 707.1m) -> TSO (0.0817s, 1415.6m)",0.1387,OK
105.6667,19,"(33.6,1043.7)",2.00,GNB_3,"PMU -> GNB_3 (0.0113s, 468.4m) -> TELCO (0.0377s, 500.0m) -> TSO (0.0661s, 1415.6m)",0.1152,OK
105.6667,0,"(700.2,311.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0090s, 275.0m) -> TELCO (0.0342s, 707.1m) -> TSO (0.0794s, 1415.6m)",0.1227,OK
105.6667,1,"(367.0,1707.8)",2.00,GNB_5,"PMU -> GNB_5 (0.0066s, 246.7m) -> TELCO (0.0369s, 707.1m) -> TSO (0.0742s, 1415.6m)",0.1178,OK
105.6667,2,"(33.6,1775.4)",2.00,GNB_5,"PMU -> GNB_5 (0.0024s, 541.6m) -> TELCO (0.0385s, 707.1m) -> TSO (0.0791s, 1415.6m)",0.1200,OK
105.6667,3,"(1366.8,114.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0014s, 407.4m) -> TELCO (0.0382s, 707.1m) -> TSO (0.0797s, 1415.6m)",0.1193,OK
105.6667,4,"(33.4,182.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0084s, 564.2m) -> TELCO (0.0377s, 707.1m) -> TSO (0.0665s, 1415.6m)",0.1127,OK
105.6667,5,"(1366.9,1579.3)",2.00,GNB_6,"PMU -> GNB_6 (0.0101s, 155.0m) -> TELCO (0.0375s, 707.1m) -> TSO (0.0800s, 1415.6m)",0.1276,OK
105.6667,6,"(366.8,447.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0082s, 143.3m) -> TELCO (0.0371s, 707.1m) -> TSO (0.0869s, 1415.6m)",0.1321,OK
105.6667,7,"(367.6,1416.0)",2.00,GNB_5,"PMU -> GNB_5 (0.0015s, 156.7m) -> TELCO (0.0373s, 707.1m) -> TSO (0.0795s, 1415.6m)",0.1182,OK
105.6667,8,"(1700.8,283.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0176s, 295.0m) -> TELCO (0.0385s, 707.1m) -> TSO (0.0848s, 1415.6m)",0.1409,OK
105.6667,9,"(1034.4,1680.2)",2.00,GNB_6,"PMU -> GNB_6 (0.0124s, 499.3m) -> TELCO (0.0323s, 707.1m) -> TSO (0.0714s, 1415.6m)",0.1160,OK
105.6667,10,"(1367.7,548.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0110s, 140.8m) -> TELCO (0.0374s, 707.1m) -> TSO (0.0818s, 1415.6m)",0.1303,OK
105.6667,11,"(1367.5,1687.1)",2.00,GNB_6,"PMU -> GNB_6 (0.0074s, 229.3m) -> TELCO (0.0353s, 707.1m) -> TSO (0.0793s, 1415.6m)",0.1220,OK
105.6667,12,"(34.2,555.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0124s, 469.1m) -> TELCO (0.0426s, 707.1m) -> TSO (0.0849s, 1415.6m)",0.1398,OK
105.6667,13,"(1034.2,751.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0118s, 527.8m) -> TELCO (0.0313s, 500.0m) -> TSO (0.0664s, 1415.6m)",0.1095,OK
105.6667,14,"(367.6,19.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0153s, 498.4m) -> TELCO (0.0383s, 707.1m) -> TSO (0.0665s, 1415.6m)",0.1201,OK
105.6667,15,"(1034.1,1158.6)",2.00,GNB_4,"PMU -> GNB_4 (0.0052s, 492.2m) -> TELCO (0.0387s, 500.0m) -> TSO (0.0651s, 1415.6m)",0.1090,OK
105.6667,16,"(700.7,1226.4)",2.00,GNB_3,"PMU -> GNB_3 (0.0090s, 302.6m) -> TELCO (0.0343s, 500.0m) -> TSO (0.0720s, 1415.6m)",0.1153,OK
105.6667,17,"(1700.7,1023.0)",2.00,GNB_4,"PMU -> GNB_4 (0.0054s, 202.0m) -> TELCO (0.0401s, 500.0m) -> TSO (0.0816s, 1415.6m)",0.1271,OK
105.6667,18,"(1034.1,1490.8)",2.00,GNB_6,"PMU -> GNB_6 (0.0080s, 466.0m) -> TELCO (0.0404s, 707.1m) -> TSO (0.0657s, 1415.6m)",0.1141,OK
105.6667,19,"(33.9,1429.9)",2.00,GNB_5,"PMU -> GNB_5 (0.0149s, 471.3m) -> TELCO (0.0389s, 707.1m) -> TSO (0.0855s, 1415.6m)",0.1393,OK
105.6667,0,"(1367.3,1097.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0072s, 164.8m) -> TELCO (0.0383s, 500.0m) -> TSO (0.0711s, 1415.6m)",0.1165,OK
106.0000,1,"(367.2,901.1)",2.00,GNB_3,"PMU -> GNB_3 (0.0067s, 165.6m) -> TELCO (0.0368s, 500.0m) -> TSO (0.0817s, 1415.6m)",0.1252,OK
106.0000,2,"(700.5,968.9)",2.00,GNB_3,"PMU -> GNB_3 (0.0123s, 202.9m) -> TELCO (0.0373s, 500.0m) -> TSO (0.0776s, 1415.6m)",0.1271,OK
106.0000,3,"(1700.5,1964.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0148s, 506.0m) -> TELCO (0.0428s, 707.1m) -> TSO (0.0771s, 1415.6m)",0.1347,OK
106.0000,4,"(700.5,1633.2)",2.00,GNB_5,"PMU -> GNB_5 (0.0127s, 240.8m) -> TELCO (0.0336s, 707.1m) -> TSO (0.0759s, 1415.6m)",0.1222,OK
106.0000,5,"(1033.7,372.4)",2.00,GNB_2,"PMU -> GNB_2 (0.0155s, 483.4m) -> TELCO (0.0365s, 707.1m) -> TSO (0.0710s, 1415.6m)",0.1229,OK
106.0000,6,"(1700.2,440.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0064s, 209.0m) -> TELCO (0.0371s, 707.1m) -> TSO (0.0732s, 1415.6m)",0.1168,OK
106.0000,7,"(700.4,636.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0091s, 242.7m) -> TELCO (0.0376s, 707.1m) -> TSO (0.0832s, 1415.6m)",0.1300,OK
106.0000,8,"(1700.3,1504.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0111s, 200.4m) -> TELCO (0.0378s, 707.1m) -> TSO (0.0786s, 1415.6m)",0.1275,OK
106.0000,9,"(33.6,1043.7)",2.00,GNB_3,"PMU -> GNB_3 (0.0115s, 468.4m) -> TELCO (0.0393s, 500.0m) -> TSO (0.0881s, 1415.6m)",0.1389,OK
106.0000,10,"(700.2,311.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0132s, 275.0m) -> TELCO (0.0395s, 707.1m) -> TSO (0.0679s, 1415.6m)",0.1206,OK
106.0000,11,"(367.0,1707.8)",2.00,GNB_5,"PMU -> GNB_5 (0.0000s, 246.7m) -> TELCO (0.0405s, 707.1m) -> TSO (0.0783s, 1415.6m)",0.1188,OK
106.0000,12,"(33.6,1775.4)",2.00,GNB_5,"PMU -> GNB_5 (0.0147s, 541.6m) -> TELCO (0.0367s, 707.1m) -> TSO (0.0774s, 1415.6m)",0.1288,OK
106.0000,13,"(1366.8,114.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0139s, 407.4m) -> TELCO (0.0405s, 707.1m) -> TSO (0.0906s, 1415.6m)",0.1450,OK
106.0000,14,"(33.4,182.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0111s, 564.2m) -> TELCO (0.0363s, 707.1m) -> TSO (0.0586s, 1415.6m)",0.1061,OK
106.0000,15,"(1366.9,1579.3)",2.00,GNB_6,"PMU -> GNB_6 (0.0073s, 155.0m) -> TELCO (0.0385s, 707.1m) -> TSO (0.0631s, 1415.6m)",0.1089,OK
106.0000,16,"(366.8,447.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0073s, 143.3m) -> TELCO (0.0424s, 707.1m) -> TSO (0.0806s, 1415.6m)",0.1303,OK
106.0000,17,"(367.6,1416.0)",2.00,GNB_5,"PMU -> GNB_5 (0.0099s, 156.7m) -> TELCO (0.0378s, 707.1m) -> TSO (0.0758s, 1415.6m)",0.1235,OK
106.0000,18,"(1700.8,283.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0176s, 295.0m) -> TELCO (0.0357s, 707.1m) -> TSO (0.0630s, 1415.6m)",0.1163,OK
106.0000,19,"(1034.4,1680.2)",2.00,GNB_6,"PMU -> GNB_6 (0.0003s, 499.3m) -> TELCO (0.0389s, 707.1m) -> TSO (0.0691s, 1415.6m)",0.1083,OK
106.0000,0,"(1367.7,548.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0110s, 140.8m) -> TELCO (0.0364s, 707.1m) -> TSO (0.0659s, 1415.6m)",0.1133,OK
106.0000,1,"(1367.5,1687.1)",2.00,GNB_6,"PMU -> GNB_6 (0.0027s, 229.3m) -> TELCO (0.0359s, 707.1m) -> TSO (0.0522s, 1415.6m)",0.0908,OK
106.0000,2,"(34.2,555.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0123s, 469.1m) -> TELCO (0.0374s, 707.1m) -> TSO (0.0700s, 1415.6m)",0.1197,OK
106.0000,3,"(1034.2,751.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0225s, 527.8m) -> TELCO (0.0358s, 500.0m) -> TSO (0.0717s, 1415.6m)",0.1299,OK
106.0000,4,"(367.6,19.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0111s, 498.4m) -> TELCO (0.0375s, 707.1m) -> TSO (0.0788s, 1415.6m)",0.1275,OK
106.0000,5,"(1034.1,1158.6)",2.00,GNB_4,"PMU -> GNB_4 (0.0030s, 492.2m) -> TELCO (0.0333s, 500.0m) -> TSO (0.0710s, 1415.6m)",0.1073,OK
106.0000,6,"(700.7,1226.4)",2.00,GNB_3,"PMU -> GNB_3 (0.0144s, 302.6m) -> TELCO (0.0311s, 500.0m) -> TSO (0.0865s, 1415.6m)",0.1320,OK
106.0000,7,"(1700.7,1023.0)",2.00,GNB_4,"PMU -> GNB_4 (0.0087s, 202.0m) -> TELCO (0.0400s, 500.0m) -> TSO (0.0877s, 1415.6m)",0.1364,OK
106.0000,8,"(1034.1,1490.8)",2.00,GNB_6,"PMU -> GNB_6 (0.0139s, 466.0m) -> TELCO (0.0345s, 707.1m) -> TSO (0.0745s, 1415.6m)",0.1229,OK
106.0000,9,"(33.9,1429.9)",2.00,GNB_5,"PMU -> GNB_5 (0.0110s, 471.3m) -> TELCO (0.0401s, 707.1m) -> TSO (0.0802s, 1415.6m)",0.1313,OK
106.0000,10,"(1367.3,1097.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0156s, 164.8m) -> TELCO (0.0389s, 500.0m) -> TSO (0.0827s, 1415.6m)",0.1372,OK
106.0000,20,"(1367.5,1687.1)",2.00,GNB_6,"PMU -> GNB_6 (0.0027s, 229.3m) -> TELCO (0.0359s, 707.1m) -> TSO (0.0522s, 1415.6m)",0.0908,OK
106.0000,13,"(33.4,182.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0111s, 564.2m) -> TELCO (0.0363s, 707.1m) -> TSO (0.0586s, 1415.6m)",0.1061,DEADLINE_MISSED
106.0000,24,"(1034.1,1158.6)",2.00,GNB_4,"PMU -> GNB_4 (0.0030s, 492.2m) -> TELCO (0.0333s, 500.0m) -> TSO (0.0710s, 1415.6m)",0.1073,DEADLINE_MISSED
106.0000,18,"(1034.4,1680.2)",2.00,GNB_6,"PMU -> GNB_6 (0.0003s, 499.3m) -> TELCO (0.0389s, 707.1m) -> TSO (0.0691s, 1415.6m)",0.1083,DEADLINE_MISSED
106.0000,14,"(1366.9,1579.3)",2.00,GNB_6,"PMU -> GNB_6 (0.0073s, 155.0m) -> TELCO (0.0385s, 707.1m) -> TSO (0.0631s, 1415.6m)",0.1089,DEADLINE_MISSED
106.0000,19,"(1367.7,548.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0110s, 140.8m) -> TELCO (0.0364s, 707.1m) -> TSO (0.0659s, 1415.6m)",0.1133,DEADLINE_MISSED
106.0000,17,"(1700.8,283.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0176s, 295.0m) -> TELCO (0.0357s, 707.1m) -> TSO (0.0630s, 1415.6m)",0.1163,DEADLINE_MISSED
106.0000,5,"(1700.2,440.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0064s, 209.0m) -> TELCO (0.0371s, 707.1m) -> TSO (0.0732s, 1415.6m)",0.1168,DEADLINE_MISSED
106.0000,10,"(367.0,1707.8)",2.00,GNB_5,"PMU -> GNB_5 (0.0000s, 246.7m) -> TELCO (0.0405s, 707.1m) -> TSO (0.0783s, 1415.6m)",0.1188,DEADLINE_MISSED
106.0000,21,"(34.2,555.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0123s, 469.1m) -> TELCO (0.0374s, 707.1m) -> TSO (0.0700s, 1415.6m)",0.1197,DEADLINE_MISSED
106.0000,9,"(700.2,311.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0132s, 275.0m) -> TELCO (0.0395s, 707.1m) -> TSO (0.0679s, 1415.6m)",0.1206,DEADLINE_MISSED
106.0000,3,"(700.5,1633.2)",2.00,GNB_5,"PMU -> GNB_5 (0.0127s, 240.8m) -> TELCO (0.0336s, 707.1m) -> TSO (0.0759s, 1415.6m)",0.1222,DEADLINE_MISSED
106.0000,27,"(1034.1,1490.8)",2.00,GNB_6,"PMU -> GNB_6 (0.0139s, 466.0m) -> TELCO (0.0345s, 707.1m) -> TSO (0.0745s, 1415.6m)",0.1229,DEADLINE_MISSED
106.0000,4,"(1033.7,372.4)",2.00,GNB_2,"PMU -> GNB_2 (0.0155s, 483.4m) -> TELCO (0.0365s, 707.1m) -> TSO (0.0710s, 1415.6m)",0.1229,DEADLINE_MISSED
106.0000,16,"(367.6,1416.0)",2.00,GNB_5,"PMU -> GNB_5 (0.0099s, 156.7m) -> TELCO (0.0378s, 707.1m) -> TSO (0.0758s, 1415.6m)",0.1235,DEADLINE_MISSED
106.0000,0,"(367.2,901.1)",2.00,GNB_3,"PMU -> GNB_3 (0.0067s, 165.6m) -> TELCO (0.0368s, 500.0m) -> TSO (0.0817s, 1415.6m)",0.1252,DEADLINE_MISSED
106.0000,1,"(700.5,968.9)",2.00,GNB_3,"PMU -> GNB_3 (0.0123s, 202.9m) -> TELCO (0.0373s, 500.0m) -> TSO (0.0776s, 1415.6m)",0.1271,DEADLINE_MISSED
106.0000,23,"(367.6,19.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0111s, 498.4m) -> TELCO (0.0375s, 707.1m) -> TSO (0.0788s, 1415.6m)",0.1275,DEADLINE_MISSED
106.0000,7,"(1700.3,1504.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0111s, 200.4m) -> TELCO (0.0378s, 707.1m) -> TSO (0.0786s, 1415.6m)",0.1275,DEADLINE_MISSED
106.0000,11,"(33.6,1775.4)",2.00,GNB_5,"PMU -> GNB_5 (0.0147s, 541.6m) -> TELCO (0.0367s, 707.1m) -> TSO (0.0774s, 1415.6m)",0.1288,DEADLINE_MISSED
106.0000,22,"(1034.2,751.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0225s, 527.8m) -> TELCO (0.0358s, 500.0m) -> TSO (0.0717s, 1415.6m)",0.1299,DEADLINE_MISSED
106.0000,6,"(700.4,636.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0091s, 242.7m) -> TELCO (0.0376s, 707.1m) -> TSO (0.0832s, 1415.6m)",0.1300,DEADLINE_MISSED
106.0000,15,"(366.8,447.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0073s, 143.3m) -> TELCO (0.0424s, 707.1m) -> TSO (0.0806s, 1415.6m)",0.1303,DEADLINE_MISSED
106.0000,28,"(33.9,1429.9)",2.00,GNB_5,"PMU -> GNB_5 (0.0110s, 471.3m) -> TELCO (0.0401s, 707.1m) -> TSO (0.0802s, 1415.6m)",0.1313,DEADLINE_MISSED
106.0000,25,"(700.7,1226.4)",2.00,GNB_3,"PMU -> GNB_3 (0.0144s, 302.6m) -> TELCO (0.0311s, 500.0m) -> TSO (0.0865s, 1415.6m)",0.1320,DEADLINE_MISSED
106.0000,2,"(1700.5,1964.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0148s, 506.0m) -> TELCO (0.0428s, 707.1m) -> TSO (0.0771s, 1415.6m)",0.1347,DEADLINE_MISSED
106.0000,26,"(1700.7,1023.0)",2.00,GNB_4,"PMU -> GNB_4 (0.0087s, 202.0m) -> TELCO (0.0400s, 500.0m) -> TSO (0.0877s, 1415.6m)",0.1364,DEADLINE_MISSED
106.0000,29,"(1367.3,1097.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0156s, 164.8m) -> TELCO (0.0389s, 500.0m) -> TSO (0.0827s, 1415.6m)",0.1372,DEADLINE_MISSED
106.0000,8,"(33.6,1043.7)",2.00,GNB_3,"PMU -> GNB_3 (0.0115s, 468.4m) -> TELCO (0.0393s, 500.0m) -> TSO (0.0881s, 1415.6m)",0.1389,DEADLINE_MISSED
106.0000,12,"(1366.8,114.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0139s, 407.4m) -> TELCO (0.0405s, 707.1m) -> TSO (0.0906s, 1415.6m)",0.1450,DEADLINE_MISSED
106.3333,11,"(367.2,901.1)",2.00,GNB_3,"PMU -> GNB_3 (0.0074s, 165.6m) -> TELCO (0.0329s, 500.0m) -> TSO (0.0810s, 1415.6m)",0.1213,OK
106.3333,12,"(700.5,968.9)",2.00,GNB_3,"PMU -> GNB_3 (0.0120s, 202.9m) -> TELCO (0.0362s, 500.0m) -> TSO (0.0841s, 1415.6m)",0.1323,OK
106.3333,13,"(1700.5,1964.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0157s, 506.0m) -> TELCO (0.0397s, 707.1m) -> TSO (0.0853s, 1415.6m)",0.1407,OK
106.3333,14,"(700.5,1633.2)",2.00,GNB_5,"PMU -> GNB_5 (0.0012s, 240.8m) -> TELCO (0.0341s, 707.1m) -> TSO (0.0717s, 1415.6m)",0.1069,OK
106.3333,15,"(1033.7,372.4)",2.00,GNB_2,"PMU -> GNB_2 (0.0110s, 483.4m) -> TELCO (0.0355s, 707.1m) -> TSO (0.0704s, 1415.6m)",0.1169,OK
106.3333,16,"(1700.2,440.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0192s, 209.0m) -> TELCO (0.0358s, 707.1m) -> TSO (0.0762s, 1415.6m)",0.1313,OK
106.3333,17,"(700.4,636.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0100s, 242.7m) -> TELCO (0.0335s, 707.1m) -> TSO (0.0925s, 1415.6m)",0.1360,OK
106.3333,18,"(1700.3,1504.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0117s, 200.4m) -> TELCO (0.0373s, 707.1m) -> TSO (0.0891s, 1415.6m)",0.1381,OK
106.3333,19,"(33.6,1043.7)",2.00,GNB_3,"PMU -> GNB_3 (0.0114s, 468.4m) -> TELCO (0.0370s, 500.0m) -> TSO (0.0645s, 1415.6m)",0.1128,OK
106.3333,0,"(700.2,311.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0100s, 275.0m) -> TELCO (0.0354s, 707.1m) -> TSO (0.0788s, 1415.6m)",0.1242,OK
106.3333,1,"(367.0,1707.8)",2.00,GNB_5,"PMU -> GNB_5 (0.0027s, 246.7m) -> TELCO (0.0357s, 707.1m) -> TSO (0.0781s, 1415.6m)",0.1166,OK
106.3333,2,"(33.6,1775.4)",2.00,GNB_5,"PMU -> GNB_5 (0.0085s, 541.6m) -> TELCO (0.0389s, 707.1m) -> TSO (0.0805s, 1415.6m)",0.1279,OK
106.3333,3,"(1366.8,114.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0198s, 407.4m) -> TELCO (0.0295s, 707.1m) -> TSO (0.0795s, 1415.6m)",0.1288,OK
106.3333,4,"(33.4,182.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0007s, 564.2m) -> TELCO (0.0404s, 707.1m) -> TSO (0.0820s, 1415.6m)",0.1232,OK
106.3333,5,"(1366.9,1579.3)",2.00,GNB_6,"PMU -> GNB_6 (0.0170s, 155.0m) -> TELCO (0.0448s, 707.1m) -> TSO (0.0809s, 1415.6m)",0.1427,OK
