Time,PmuID,PmuCoordinates,DataSize,Path,HopSum,Status
3.0000,9,"(910.1,706.6)",2.00,"PMU -> GNB_1 (0.0106s, 459.1m)",0.0106,OK
3.0000,8,"(243.4,638.8)",2.00,"PMU -> GNB_1 (0.0131s, 291.7m)",0.0131,OK
3.0000,22,"(910.7,346.8)",2.00,"PMU -> GNB_1 (0.0177s, 438.4m)",0.0177,DEADLINE_MISSED
3.0000,18,"(577.5,75.5)",2.00,"PMU -> GNB_1 (0.0224s, 431.5m)",0.0224,DEADLINE_MISSED
3.0000,12,"(1576.6,1709.8)",2.00,"PMU -> GNB_6 (0.0029s, 223.3m)",0.0029,OK
3.0000,16,"(1910.1,1411.1)",2.00,"PMU -> GNB_6 (0.0064s, 419.6m)",0.0064,OK
3.0000,26,"(1577.3,1418.0)",2.00,"PMU -> GNB_6 (0.0077s, 112.7m)",0.0077,OK
3.0000,21,"(1909.9,1749.8)",2.00,"PMU -> GNB_6 (0.0191s, 480.1m)",0.0191,DEADLINE_MISSED
3.0000,20,"(1244.0,1682.2)",2.00,"PMU -> GNB_6 (0.0200s, 314.2m)",0.0200,DEADLINE_MISSED
3.0000,17,"(577.4,1078.9)",2.00,"PMU -> GNB_3 (0.0000s, 110.6m)",0.0000,OK
3.0000,15,"(243.3,842.2)",2.00,"PMU -> GNB_3 (0.0022s, 301.3m)",0.0022,OK
3.0000,23,"(910.7,814.6)",2.00,"PMU -> GNB_3 (0.0156s, 450.6m)",0.0156,DEADLINE_MISSED
4.0000,25,"(1577.2,421.5)",2.00,"PMU -> GNB_2 (0.0044s, 110.1m)",0.0044,OK
4.0000,14,"(1576.7,374.4)",2.00,"PMU -> GNB_2 (0.0052s, 147.2m)",0.0052,OK
4.0000,28,"(1243.8,624.9)",2.00,"PMU -> GNB_2 (0.0102s, 285.1m)",0.0102,OK
4.0000,0,"(1909.6,496.2)",2.00,"PMU -> GNB_2 (0.0142s, 409.6m)",0.0142,OK
4.0000,19,"(1910.1,143.3)",2.00,"PMU -> GNB_2 (0.0153s, 543.5m)",0.0153,OK
4.0000,27,"(1243.9,285.9)",2.00,"PMU -> GNB_2 (0.0232s, 333.8m)",0.0232,DEADLINE_MISSED
4.0000,29,"(577.1,1492.8)",2.00,"PMU -> GNB_5 (0.0071s, 77.4m)",0.0071,OK
