Time,TaskID,GNBID,Window,Coverage,BatchType,InputDataKB,OutputDataKB,MaxLatency,ComputationMI,WaitTime,ExecTime,NetTime,TotalTime,Status,PDCWaitingTime,SuccessFlag
24.0135,36178,3,Window_24.000,3/3,COMPLETE,6.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0262,S,0.0083,1
25.0135,37251,2,Window_25.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0336,S,0.0150,1
25.0135,37280,5,Window_25.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0377,S,0.0150,1
25.0135,37261,4,Window_25.000,3/4,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0275,S,0.0150,1
25.0135,37264,1,Window_25.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0296,S,0.0150,1
25.0135,37271,6,Window_25.000,4/5,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0337,S,0.0150,1
25.0135,37268,3,Window_25.000,3/3,COMPLETE,6.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0284,S,0.0057,1
26.0135,38355,2,Window_26.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0275,S,0.0150,1
26.0135,38365,5,Window_26.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0312,S,0.0150,1
26.0135,38351,4,Window_26.000,3/4,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0307,S,0.0150,1
26.0135,38354,1,Window_26.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0293,S,0.0150,1
26.0135,38367,6,Window_26.000,4/5,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0288,S,0.0150,1
26.0135,38358,3,Window_26.000,2/3,TIMEOUT,4.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0275,S,0.0150,1
27.0135,39431,2,Window_27.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0284,S,0.0139,1
27.0135,39436,5,Window_27.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0281,S,0.0121,1
27.0135,39434,4,Window_27.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0296,S,0.0099,1
27.0135,39439,1,Window_27.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0268,S,0.0095,1
27.0135,39443,6,Window_27.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0287,S,0.0144,1
27.0135,39448,3,Window_27.000,3/3,COMPLETE,6.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0286,S,0.0083,1
28.0135,40546,2,Window_28.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0294,S,0.0128,1
28.0135,40550,5,Window_28.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0217,S,0.0092,1
28.0135,40531,4,Window_28.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0291,S,0.0123,1
28.0135,40529,1,Window_28.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0308,S,0.0078,1
28.0135,40533,6,Window_28.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0324,S,0.0144,1
28.0135,40536,3,Window_28.000,2/3,TIMEOUT,4.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0294,S,0.0150,1
29.0135,41625,2,Window_29.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0275,S,0.0150,1
29.0135,41640,5,Window_29.000,4/6,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0310,S,0.0150,1
29.0135,41621,4,Window_29.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0320,S,0.0135,1
29.0135,41624,1,Window_29.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0292,S,0.0130,1
29.0135,41631,6,Window_29.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0303,S,0.0134,1
29.0135,41626,3,Window_29.000,3/3,COMPLETE,6.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0250,S,0.0101,1
30.0135,42715,2,Window_30.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0292,S,0.0122,1
30.0135,42730,5,Window_30.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0371,S,0.0150,1
30.0135,42708,4,Window_30.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0296,S,0.0143,1
